-16.627810318,-25.1717399868,-9.38668125874,2.07287623789
-16.627810318,-25.1717399868,-9.38668125874,2.07287623789
-16.6264371894,-25.1717399868,-9.38668125874,2.07057915064
-16.6156700474,-25.1717399868,-9.38668125874,2.06472952615
-16.5817075585,-25.1717399868,-9.38668125874,2.06242839804
-16.557627295,-25.1717399868,-9.38668125874,2.055337746
-16.5249704801,-25.1717399868,-9.38668125874,2.05930815206
-16.4852176016,-25.1717399868,-9.38668125874,2.05998590256
-16.4500114173,-25.1717399868,-9.38668125874,2.07064961329
-16.420499576,-25.1717399868,-9.38668125874,2.08560122876
-16.3948960796,-25.1717399868,-9.38668125874,2.09855494565
-16.3702221112,-25.1717399868,-9.38668125874,2.11229508597
-16.3369405149,-25.1717399868,-9.38668125874,2.13127386382
-16.3087343755,-25.1717399868,-9.38668125874,2.14966796757
-16.2828312097,-25.1717399868,-9.38668125874,2.16213544666
-16.2635846179,-25.1717399868,-9.38668125874,2.17038937227
-16.2409120899,-25.1717399868,-9.38668125874,2.18620728514
-16.226199476,-25.1717399868,-9.38668125874,2.19618287192
-16.2065591842,-25.1717399868,-9.38668125874,2.19936164616
-16.1924528639,-25.1717399868,-9.38668125874,2.21405814759
-16.1694210614,-25.1717399868,-9.38668125874,2.23372268491
-16.1490839571,-25.1717399868,-9.38668125874,2.25624887419
-16.1156895809,-25.1717399868,-9.38668125874,2.28510399273
-16.0738316082,-25.1717399868,-9.38668125874,2.32179112218
-16.0286320038,-25.1717399868,-9.38668125874,2.37256280586
-15.9989343499,-25.1717399868,-9.38668125874,2.40693632269
-15.964183117,-25.1717399868,-9.38668125874,2.43373160551
-15.9190708864,-25.1717399868,-9.38668125874,2.47654753428
-15.8724581705,-25.1717399868,-9.38668125874,2.51793785495
-15.7786458466,-25.1717399868,-8.8366113202,2.60806544359
-15.7095420951,-25.1717399868,-8.8366113202,2.65495453682
-15.6389850071,-25.1717399868,-8.8366113202,2.70996700523
-15.568541622,-25.1717399868,-7.73346380279,2.76551395992
-15.4753748126,-25.1717399868,-7.73346380279,2.83007126816
-15.4103586611,-25.1717399868,-7.73346380279,2.88212172555
-15.3558264725,-25.1717399868,-7.73346380279,2.92371875758
-15.2784909998,-25.1717399868,-7.73346380279,2.97838507574
-15.2118698294,-25.1717399868,-7.73346380279,3.03268174612
-15.1504277835,-25.1717399868,-7.73346380279,3.07610314337
-15.0815663356,-25.1717399868,-7.53638154808,3.13540424286
-15.0181478159,-25.1717399868,-7.53638154808,3.16739471209
-14.9445230098,-25.1717399868,-7.53638154808,3.22729527906
-14.8893146736,-25.1717399868,-7.53638154808,3.24783168636
-14.7973760213,-25.1717399868,-7.53638154808,3.29513169488
-14.7154441224,-25.1717399868,-7.53638154808,3.34018352635
-14.6273110229,-25.1717399868,-7.53638154808,3.39246082492
-14.5291624433,-25.1717399868,-6.92475858994,3.45236835866
-14.4289280541,-25.1717399868,-6.92475858994,3.50103059806
-14.3142795251,-25.1717399868,-6.74635357114,3.58150062345
-14.1673433301,-25.1717399868,-6.35011062341,3.63919262493
-14.0573137446,-25.1717399868,-6.35011062341,3.70133751206
-13.9374422098,-25.1717399868,-6.35011062341,3.78412632764
-13.8246021955,-25.1717399868,-6.35011062341,3.84835390996
-13.6947157852,-25.1717399868,-6.35011062341,3.91576089873
-13.5434425458,-25.1717399868,-6.35011062341,3.97449740909
-13.4041594985,-25.1717399868,-5.91989245354,4.05280521888
-13.2802433147,-25.1717399868,-5.91989245354,4.11943172863
-13.1547822682,-25.1717399868,-5.91989245354,4.16825870147
-13.0080360037,-25.1717399868,-5.91989245354,4.22588854125
-12.8764646798,-25.1717399868,-5.80701065641,4.26773102544
-12.7540237076,-25.1717399868,-5.80701065641,4.32046983268
-12.6283266175,-25.1717399868,-5.80701065641,4.36955574901
-12.519618982,-25.1717399868,-5.77913319885,4.42499553685
-12.4065831318,-25.1717399868,-5.29964727898,4.46935046557
-12.2973361227,-25.1717399868,-5.29964727898,4.53227654383
-12.1926951197,-25.1717399868,-5.29964727898,4.57661945611
-12.0962800013,-25.1717399868,-4.81136036531,4.60850484318
-12.0038278109,-25.1717399868,-4.81136036531,4.64625506933
-11.9213901071,-25.1717399868,-4.81136036531,4.68876826627
-11.813403464,-25.1717399868,-4.81136036531,4.71797778613
-11.7493338905,-25.1717399868,-4.81136036531,4.7307842427
-11.6552698573,-25.1717399868,-4.81136036531,4.75389557056
-11.5628794788,-25.1717399868,-3.90421258331,4.77164936483
-11.4853858702,-25.1717399868,-3.90421258331,4.80010345913
-11.3821819404,-25.1717399868,-3.90421258331,4.80365380453
-11.2775216743,-25.1717399868,-3.90421258331,4.83389099991
-11.2071651867,-25.1717399868,-3.90421258331,4.87047097495
-11.124775111,-25.1717399868,-3.90421258331,4.90270735505
-11.0504585795,-25.1717399868,-3.90421258331,4.93176314538
-10.9913115373,-25.1717399868,-3.90421258331,4.96826956382
-10.9308571546,-25.1717399868,-3.90421258331,4.99378810838
-10.8397171961,-25.1717399868,-3.90421258331,5.01673643478
-10.7462059933,-25.1717399868,-3.90421258331,5.04487554624
-10.6833691738,-25.1717399868,-3.90421258331,5.07559302291
-10.6071739732,-25.1717399868,-3.90421258331,5.11308315841
-10.5256190777,-25.1717399868,-3.90421258331,5.13699756898
-10.4492460015,-25.1717399868,-3.84766373072,5.16783345138
-10.3860186027,-25.1717399868,-3.84766373072,5.19469081114
-10.3175197607,-25.1717399868,-3.84766373072,5.23082985048
-10.2452647781,-25.1717399868,-3.84766373072,5.25004902244
-10.182704145,-25.1717399868,-3.84766373072,5.27401713016
-10.1117735586,-25.1717399868,-3.84766373072,5.30267157841
-10.0531008024,-25.1717399868,-3.24005154577,5.32349868026
-9.9909973902,-25.1717399868,-3.24005154577,5.34546450403
-9.93608886228,-25.1717399868,-3.24005154577,5.36540501028
-9.86551774184,-25.1717399868,-2.64649396614,5.38524106469
-9.79911651669,-25.1717399868,-2.64649396614,5.38729649274
-9.71491829046,-25.1717399868,-2.64649396614,5.41463515495
-9.66177342525,-25.1717399868,-2.64649396614,5.44337168913
-9.62605251517,-25.1717399868,-2.64649396614,5.46531947254
-9.57948822668,-25.1717399868,-2.64649396614,5.4733581809
-9.4989552129,-25.1717399868,-2.64649396614,5.49810909694
-9.43809310296,-25.1717399868,-2.64649396614,5.52481771622
-9.38692838595,-25.1717399868,-2.64649396614,5.54782229301
-9.32314174601,-25.1717399868,-2.64649396614,5.56801029717
-9.27398152419,-25.1717399868,-2.64649396614,5.5873293386
-9.23856348926,-25.1717399868,-2.64649396614,5.59874265855
-9.16965949397,-25.1717399868,-2.64649396614,5.61871297419
-9.11546963726,-25.1717399868,-2.64649396614,5.64329371851
-9.06908548538,-25.1717399868,-2.64649396614,5.66934896992
-9.00759366644,-25.1717399868,-2.64649396614,5.69460547833
-8.96208973925,-25.1717399868,-2.64649396614,5.71668283295
-8.89962452811,-25.1717399868,-2.64649396614,5.72961942845
-8.8738585675,-25.1717399868,-2.64649396614,5.74302973461
-8.83614032823,-25.1717399868,-2.64649396614,5.76454150851
-8.79811613526,-25.1717399868,-2.64649396614,5.78527692607
-8.76244264654,-25.1717399868,-2.64649396614,5.80210673846
-8.72532058512,-25.1717399868,-2.64649396614,5.8237634979
-8.68408278901,-25.1717399868,-2.64649396614,5.83771802804
-8.63418669551,-25.1717399868,-2.64649396614,5.85458654947
-8.57128345047,-25.1717399868,-2.64649396614,5.86459409804
-8.53017723526,-25.1717399868,-2.64649396614,5.88609806805
-8.4740400419,-25.1717399868,-2.64649396614,5.9102116287
-8.43754001335,-25.1717399868,-2.64649396614,5.92317360411
-8.39972878311,-25.1717399868,-2.64649396614,5.94558043482
-8.36233688109,-25.1717399868,-2.64649396614,5.96613393608
-8.29880098291,-25.1717399868,-2.64649396614,5.95913730209
-8.24806314099,-25.1717399868,-2.63034199241,5.96025815005
-8.18939800519,-25.1717399868,-2.46561867007,5.96015102463
-8.15276105926,-25.1717399868,-2.46561867007,5.96764713711
-8.12040848132,-25.1717399868,-2.46561867007,5.98197999053
-8.08145262462,-25.1717399868,-2.46561867007,5.97549943574
-8.04949485425,-25.1717399868,-2.46561867007,5.99199018123
-8.01442585159,-25.1717399868,-2.46561867007,6.00400888479
-7.98934494363,-25.1717399868,-2.46561867007,6.01387872697
-7.9647963168,-25.1717399868,-2.46561867007,6.02630716693
-7.93063466009,-25.1717399868,-2.46561867007,6.03153311802
-7.90270992556,-25.1717399868,-2.34577157472,6.04774956301
-7.88367641383,-25.1717399868,-2.3250748557,6.05856240047
-7.85398698999,-25.1717399868,-2.3250748557,6.06426102163
-7.82749697946,-25.1717399868,-2.3250748557,6.07638528145
-7.80356602992,-25.1717399868,-2.3250748557,6.08092343401
-7.77717626687,-25.1717399868,-2.3250748557,6.09589532003
-7.75340192855,-25.1717399868,-2.3250748557,6.10854197366
-7.72726020718,-25.1717399868,-2.3250748557,6.12296229932
-7.68790331764,-25.1717399868,-2.3250748557,6.12753237256
-7.66694344216,-25.1717399868,-2.1080521001,6.13734300591
-7.63090499702,-25.1717399868,-2.1080521001,6.15560651761
-7.60321629143,-25.1717399868,-2.1080521001,6.16064294712
-7.57683330577,-25.1717399868,-2.1080521001,6.1741055295
-7.551366356,-25.1717399868,-2.1080521001,6.18413912781
-7.51369830814,-25.1717399868,-2.1080521001,6.19188178183
-7.48175780275,-25.1717399868,-2.1080521001,6.19640796924
-7.46849947208,-25.1717399868,-2.1080521001,6.2038051797
-7.44995112175,-25.1717399868,-2.1080521001,6.20625450623
-7.42009933631,-25.1717399868,-2.10057783724,6.20371092171
